timestamp,station,precipitation_mm
2026-09-12T11:00:00Z,Herzogstraße,0
2026-09-12T11:05:00Z,An der Kost,0
2026-09-12T11:05:00Z,Wasserstraße,0
2026-09-12T11:05:00Z,Königsallee,0
2026-09-12T11:05:00Z,Wasserbaulabor 2,0
2026-09-12T11:05:00Z,Herzogstraße,0
2026-09-12T11:10:00Z,An der Kost,0
2026-09-12T11:10:00Z,Wasserstraße,0
2026-09-12T11:10:00Z,Königsallee,0
2026-09-12T11:10:00Z,Wasserbaulabor 2,0
2026-09-12T11:10:00Z,Herzogstraße,0
2026-09-12T11:15:00Z,An der Kost,0
2026-09-12T11:15:00Z,Wasserstraße,0
2026-09-12T11:15:00Z,Königsallee,0
2026-09-12T11:15:00Z,Wasserbaulabor 2,0
2026-09-12T11:15:00Z,Herzogstraße,0
2026-09-12T11:20:00Z,An der Kost,0
2026-09-12T11:20:00Z,Wasserstraße,0
2026-09-12T11:20:00Z,Königsallee,0
2026-09-12T11:20:00Z,Wasserbaulabor 2,0
2026-09-12T11:20:00Z,Herzogstraße,0
2026-09-12T11:25:00Z,An der Kost,0
2026-09-12T11:25:00Z,Wasserstraße,0
2026-09-12T11:25:00Z,Königsallee,0
2026-09-12T11:25:00Z,Wasserbaulabor 2,0
2026-09-12T11:25:00Z,Herzogstraße,0
2026-09-12T11:30:00Z,An der Kost,0
2026-09-12T11:30:00Z,Wasserstraße,0
2026-09-12T11:30:00Z,Königsallee,0
2026-09-12T11:30:00Z,Wasserbaulabor 2,0
2026-09-12T11:30:00Z,Herzogstraße,0
2026-09-12T11:35:00Z,An der Kost,0
2026-09-12T11:35:00Z,Wasserstraße,0
2026-09-12T11:35:00Z,Königsallee,0
2026-09-12T11:35:00Z,Wasserbaulabor 2,0
2026-09-12T11:35:00Z,Herzogstraße,0
2026-09-12T11:40:00Z,An der Kost,0
2026-09-12T11:40:00Z,Wasserstraße,0
2026-09-12T11:40:00Z,Königsallee,0
2026-09-12T11:40:00Z,Wasserbaulabor 2,0
2026-09-12T11:40:00Z,Herzogstraße,0
2026-09-12T11:45:00Z,An der Kost,0
2026-09-12T11:45:00Z,Wasserstraße,0
2026-09-12T11:45:00Z,Königsallee,0
2026-09-12T11:45:00Z,Wasserbaulabor 2,0
2026-09-12T11:45:00Z,Herzogstraße,0
2026-09-12T11:50:00Z,An der Kost,0
2026-09-12T11:50:00Z,Wasserstraße,0
2026-09-12T11:50:00Z,Königsallee,0
2026-09-12T11:50:00Z,Wasserbaulabor 2,0
2026-09-12T11:50:00Z,Herzogstraße,0
2026-09-12T11:55:00Z,An der Kost,0
2026-09-12T11:55:00Z,Wasserstraße,0
2026-09-12T11:55:00Z,Königsallee,0
2026-09-12T11:55:00Z,Wasserbaulabor 2,0
2026-09-12T11:55:00Z,Herzogstraße,0
2026-09-12T12:00:00Z,An der Kost,0
2026-09-12T12:00:00Z,Wasserstraße,0
2026-09-12T12:00:00Z,Königsallee,0
2026-09-12T12:00:00Z,Wasserbaulabor 2,0
2026-09-12T12:00:00Z,Herzogstraße,0
2026-09-12T12:05:00Z,An der Kost,0
2026-09-12T12:05:00Z,Wasserstraße,0
2026-09-12T12:05:00Z,Königsallee,0
2026-09-12T12:05:00Z,Wasserbaulabor 2,0
2026-09-12T12:05:00Z,Herzogstraße,0
2026-09-12T12:10:00Z,An der Kost,0
2026-09-12T12:10:00Z,Wasserstraße,0
2026-09-12T12:10:00Z,Königsallee,0
2026-09-12T12:10:00Z,Wasserbaulabor 2,0
2026-09-12T12:10:00Z,Herzogstraße,0
2026-09-12T12:15:00Z,An der Kost,0
2026-09-12T12:15:00Z,Wasserstraße,0
2026-09-12T12:15:00Z,Königsallee,0
2026-09-12T12:15:00Z,Wasserbaulabor 2,0
2026-09-12T12:15:00Z,Herzogstraße,0
2026-09-12T12:20:00Z,An der Kost,0
2026-09-12T12:20:00Z,Wasserstraße,0
2026-09-12T12:20:00Z,Königsallee,0
2026-09-12T12:20:00Z,Wasserbaulabor 2,0
2026-09-12T12:20:00Z,Herzogstraße,0
2026-09-12T12:25:00Z,An der Kost,0
2026-09-12T12:25:00Z,Wasserstraße,0
2026-09-12T12:25:00Z,Königsallee,0
2026-09-12T12:25:00Z,Wasserbaulabor 2,0
2026-09-12T12:25:00Z,Herzogstraße,0
2026-09-12T12:30:00Z,An der Kost,0
2026-09-12T12:30:00Z,Wasserstraße,0
2026-09-12T12:30:00Z,Königsallee,0
2026-09-12T12:30:00Z,Wasserbaulabor 2,0
2026-09-12T12:30:00Z,Herzogstraße,0
2026-09-12T12:35:00Z,An der Kost,0
2026-09-12T12:35:00Z,Wasserstraße,0
2026-09-12T12:35:00Z,Königsallee,0
2026-09-12T12:35:00Z,Wasserbaulabor 2,0
2026-09-12T12:35:00Z,Herzogstraße,0
2026-09-12T12:40:00Z,An der Kost,0
2026-09-12T12:40:00Z,Wasserstraße,0
2026-09-12T12:40:00Z,Königsallee,0
2026-09-12T12:40:00Z,Wasserbaulabor 2,0
2026-09-12T12:40:00Z,Herzogstraße,0
2026-09-12T12:45:00Z,An der Kost,0
2026-09-12T12:45:00Z,Wasserstraße,0
2026-09-12T12:45:00Z,Königsallee,0
2026-09-12T12:45:00Z,Wasserbaulabor 2,0
2026-09-12T12:45:00Z,Herzogstraße,0
2026-09-12T12:50:00Z,An der Kost,0
2026-09-12T12:50:00Z,Wasserstraße,0
2026-09-12T12:50:00Z,Königsallee,0
2026-09-12T12:50:00Z,Wasserbaulabor 2,0
2026-09-12T12:50:00Z,Herzogstraße,0
2026-09-12T12:55:00Z,An der Kost,0
2026-09-12T12:55:00Z,Wasserstraße,0
2026-09-12T12:55:00Z,Königsallee,0
2026-09-12T12:55:00Z,Wasserbaulabor 2,0
2026-09-12T12:55:00Z,Herzogstraße,0
2026-09-12T13:00:00Z,An der Kost,0
2026-09-12T13:00:00Z,Wasserstraße,0
2026-09-12T13:00:00Z,Königsallee,0
2026-09-12T13:00:00Z,Wasserbaulabor 2,0
2026-09-12T13:00:00Z,Herzogstraße,0
2026-09-12T13:05:00Z,An der Kost,0
2026-09-12T13:05:00Z,Wasserstraße,0
2026-09-12T13:05:00Z,Königsallee,0
2026-09-12T13:05:00Z,Wasserbaulabor 2,0
2026-09-12T13:05:00Z,Herzogstraße,0
2026-09-12T13:10:00Z,An der Kost,0
2026-09-12T13:10:00Z,Wasserstraße,0
2026-09-12T13:10:00Z,Königsallee,0
2026-09-12T13:10:00Z,Wasserbaulabor 2,0
2026-09-12T13:10:00Z,Herzogstraße,0
2026-09-12T13:15:00Z,An der Kost,0
2026-09-12T13:15:00Z,Wasserstraße,0
2026-09-12T13:15:00Z,Königsallee,0
2026-09-12T13:15:00Z,Wasserbaulabor 2,0
2026-09-12T13:15:00Z,Herzogstraße,0
2026-09-12T13:20:00Z,An der Kost,0
2026-09-12T13:20:00Z,Wasserstraße,0
2026-09-12T13:20:00Z,Königsallee,0
2026-09-12T13:20:00Z,Wasserbaulabor 2,0
2026-09-12T13:20:00Z,Herzogstraße,0
2026-09-12T13:25:00Z,An der Kost,0
2026-09-12T13:25:00Z,Wasserstraße,0
2026-09-12T13:25:00Z,Königsallee,0
2026-09-12T13:25:00Z,Wasserbaulabor 2,0
2026-09-12T13:25:00Z,Herzogstraße,0
2026-09-12T13:30:00Z,An der Kost,0
2026-09-12T13:30:00Z,Wasserstraße,0
2026-09-12T13:30:00Z,Königsallee,0
2026-09-12T13:30:00Z,Wasserbaulabor 2,0
2026-09-12T13:30:00Z,Herzogstraße,0
2026-09-12T13:35:00Z,An der Kost,0
2026-09-12T13:35:00Z,Wasserstraße,0
2026-09-12T13:35:00Z,Königsallee,0
2026-09-12T13:35:00Z,Wasserbaulabor 2,0
2026-09-12T13:35:00Z,Herzogstraße,0
2026-09-12T13:40:00Z,An der Kost,0
2026-09-12T13:40:00Z,Wasserstraße,0
2026-09-12T13:40:00Z,Königsallee,0
2026-09-12T13:40:00Z,Wasserbaulabor 2,0
2026-09-12T13:40:00Z,Herzogstraße,0
2026-09-12T13:45:00Z,An der Kost,0
2026-09-12T13:45:00Z,Wasserstraße,0
2026-09-12T13:45:00Z,Königsallee,0
2026-09-12T13:45:00Z,Wasserbaulabor 2,0
2026-09-12T13:45:00Z,Herzogstraße,0
2026-09-12T13:50:00Z,An der Kost,0
2026-09-12T13:50:00Z,Wasserstraße,0
2026-09-12T13:50:00Z,Königsallee,0
2026-09-12T13:50:00Z,Wasserbaulabor 2,0
2026-09-12T13:50:00Z,Herzogstraße,0
2026-09-12T13:55:00Z,An der Kost,0
2026-09-12T13:55:00Z,Wasserstraße,0
2026-09-12T13:55:00Z,Königsallee,0
2026-09-12T13:55:00Z,Wasserbaulabor 2,0
2026-09-12T13:55:00Z,Herzogstraße,0
2026-09-12T14:00:00Z,An der Kost,0
2026-09-12T14:00:00Z,Wasserstraße,0
2026-09-12T14:00:00Z,Königsallee,0
2026-09-12T14:00:00Z,Wasserbaulabor 2,0
2026-09-12T14:00:00Z,Herzogstraße,0
2026-09-12T14:05:00Z,An der Kost,0
2026-09-12T14:05:00Z,Wasserstraße,0
2026-09-12T14:05:00Z,Königsallee,0
2026-09-12T14:05:00Z,Wasserbaulabor 2,0
2026-09-12T14:05:00Z,Herzogstraße,0
2026-09-12T14:10:00Z,An der Kost,0
2026-09-12T14:10:00Z,Wasserstraße,0
2026-09-12T14:10:00Z,Königsallee,0
2026-09-12T14:10:00Z,Wasserbaulabor 2,0
2026-09-12T14:10:00Z,Herzogstraße,0
2026-09-12T14:15:00Z,An der Kost,0
2026-09-12T14:15:00Z,Wasserstraße,0
2026-09-12T14:15:00Z,Königsallee,0
2026-09-12T14:15:00Z,Wasserbaulabor 2,0
2026-09-12T14:15:00Z,Herzogstraße,0
2026-09-12T14:20:00Z,An der Kost,0
2026-09-12T14:20:00Z,Wasserstraße,0
2026-09-12T14:20:00Z,Königsallee,0
2026-09-12T14:20:00Z,Wasserbaulabor 2,0
2026-09-12T14:20:00Z,Herzogstraße,0
2026-09-12T14:25:00Z,An der Kost,0
2026-09-12T14:25:00Z,Wasserstraße,0
2026-09-12T14:25:00Z,Königsallee,0
2026-09-12T14:25:00Z,Wasserbaulabor 2,0
2026-09-12T14:25:00Z,Herzogstraße,0
2026-09-12T14:30:00Z,An der Kost,0
2026-09-12T14:30:00Z,Wasserstraße,0
2026-09-12T14:30:00Z,Königsallee,0
2026-09-12T14:30:00Z,Wasserbaulabor 2,0
2026-09-12T14:30:00Z,Herzogstraße,0
2026-09-12T14:35:00Z,An der Kost,0
2026-09-12T14:35:00Z,Wasserstraße,0
2026-09-12T14:35:00Z,Königsallee,0
2026-09-12T14:35:00Z,Wasserbaulabor 2,0
2026-09-12T14:35:00Z,Herzogstraße,0
2026-09-12T14:40:00Z,An der Kost,0
2026-09-12T14:40:00Z,Wasserstraße,0
2026-09-12T14:40:00Z,Königsallee,0
2026-09-12T14:40:00Z,Wasserbaulabor 2,0
2026-09-12T14:40:00Z,Herzogstraße,0
2026-09-12T14:45:00Z,An der Kost,0
2026-09-12T14:45:00Z,Wasserstraße,0
2026-09-12T14:45:00Z,Königsallee,0
2026-09-12T14:45:00Z,Wasserbaulabor 2,0
2026-09-12T14:45:00Z,Herzogstraße,0
2026-09-12T14:50:00Z,An der Kost,0
2026-09-12T14:50:00Z,Wasserstraße,0
2026-09-12T14:50:00Z,Königsallee,0
2026-09-12T14:50:00Z,Wasserbaulabor 2,0
2026-09-12T14:50:00Z,Herzogstraße,0
2026-09-12T14:55:00Z,An der Kost,0
2026-09-12T14:55:00Z,Wasserstraße,0
2026-09-12T14:55:00Z,Königsallee,0
2026-09-12T14:55:00Z,Wasserbaulabor 2,0
2026-09-12T14:55:00Z,Herzogstraße,0
2026-09-12T15:00:00Z,An der Kost,0
2026-09-12T15:00:00Z,Wasserstraße,0
2026-09-12T15:00:00Z,Königsallee,0
2026-09-12T15:00:00Z,Wasserbaulabor 2,0
2026-09-12T15:00:00Z,Herzogstraße,0
2026-09-12T15:05:00Z,An der Kost,0
2026-09-12T15:05:00Z,Wasserstraße,0
2026-09-12T15:05:00Z,Königsallee,0
2026-09-12T15:05:00Z,Wasserbaulabor 2,0
2026-09-12T15:05:00Z,Herzogstraße,0
2026-09-12T15:10:00Z,An der Kost,0
2026-09-12T15:10:00Z,Wasserstraße,0
2026-09-12T15:10:00Z,Königsallee,0
2026-09-12T15:10:00Z,Wasserbaulabor 2,0
2026-09-12T15:10:00Z,Herzogstraße,0
2026-09-12T15:15:00Z,An der Kost,0
2026-09-12T15:15:00Z,Wasserstraße,0
2026-09-12T15:15:00Z,Königsallee,0
2026-09-12T15:15:00Z,Wasserbaulabor 2,0
2026-09-12T15:15:00Z,Herzogstraße,0
2026-09-12T15:20:00Z,An der Kost,0
2026-09-12T15:20:00Z,Wasserstraße,0
2026-09-12T15:20:00Z,Königsallee,0
2026-09-12T15:20:00Z,Wasserbaulabor 2,0
2026-09-12T15:20:00Z,Herzogstraße,0
2026-09-12T15:25:00Z,An der Kost,0
2026-09-12T15:25:00Z,Wasserstraße,0
2026-09-12T15:25:00Z,Königsallee,0
2026-09-12T15:25:00Z,Wasserbaulabor 2,0
2026-09-12T15:25:00Z,Herzogstraße,0
2026-09-12T15:30:00Z,An der Kost,0
2026-09-12T15:30:00Z,Wasserstraße,0
2026-09-12T15:30:00Z,Königsallee,0
2026-09-12T15:30:00Z,Wasserbaulabor 2,0
2026-09-12T15:30:00Z,Herzogstraße,0
2026-09-12T15:35:00Z,An der Kost,0
2026-09-12T15:35:00Z,Wasserstraße,0
2026-09-12T15:35:00Z,Königsallee,0
2026-09-12T15:35:00Z,Wasserbaulabor 2,0
2026-09-12T15:35:00Z,Herzogstraße,0
2026-09-12T15:40:00Z,An der Kost,0
2026-09-12T15:40:00Z,Wasserstraße,0
2026-09-12T15:40:00Z,Königsallee,0
2026-09-12T15:40:00Z,Wasserbaulabor 2,0
2026-09-12T15:40:00Z,Herzogstraße,0
2026-09-12T15:45:00Z,An der Kost,0
2026-09-12T15:45:00Z,Wasserstraße,0
2026-09-12T15:45:00Z,Königsallee,0
2026-09-12T15:45:00Z,Wasserbaulabor 2,0
2026-09-12T15:45:00Z,Herzogstraße,0
2026-09-12T15:50:00Z,An der Kost,0
2026-09-12T15:50:00Z,Wasserstraße,0
2026-09-12T15:50:00Z,Königsallee,0
2026-09-12T15:50:00Z,Wasserbaulabor 2,0
2026-09-12T15:50:00Z,Herzogstraße,0
2026-09-12T15:55:00Z,An der Kost,0
2026-09-12T15:55:00Z,Wasserstraße,0
2026-09-12T15:55:00Z,Königsallee,0
2026-09-12T15:55:00Z,Wasserbaulabor 2,0
2026-09-12T15:55:00Z,Herzogstraße,0
2026-09-12T16:00:00Z,An der Kost,0
2026-09-12T16:00:00Z,Wasserstraße,0
2026-09-12T16:00:00Z,Königsallee,0
2026-09-12T16:00:00Z,Wasserbaulabor 2,0
2026-09-12T16:00:00Z,Herzogstraße,0
2026-09-12T16:05:00Z,An der Kost,0
2026-09-12T16:05:00Z,Wasserstraße,0
2026-09-12T16:05:00Z,Königsallee,0
2026-09-12T16:05:00Z,Wasserbaulabor 2,0
2026-09-12T16:05:00Z,Herzogstraße,0
2026-09-12T16:10:00Z,An der Kost,0
2026-09-12T16:10:00Z,Wasserstraße,0
2026-09-12T16:10:00Z,Königsallee,0
2026-09-12T16:10:00Z,Wasserbaulabor 2,0
2026-09-12T16:10:00Z,Herzogstraße,0
2026-09-12T16:15:00Z,An der Kost,0
2026-09-12T16:15:00Z,Wasserstraße,0
2026-09-12T16:15:00Z,Königsallee,0
2026-09-12T16:15:00Z,Wasserbaulabor 2,0
2026-09-12T16:15:00Z,Herzogstraße,0
2026-09-12T16:20:00Z,An der Kost,0
2026-09-12T16:20:00Z,Wasserstraße,0
2026-09-12T16:20:00Z,Königsallee,0
2026-09-12T16:20:00Z,Wasserbaulabor 2,0
2026-09-12T16:20:00Z,Herzogstraße,0
2026-09-12T16:25:00Z,An der Kost,0
2026-09-12T16:25:00Z,Wasserstraße,0
2026-09-12T16:25:00Z,Königsallee,0
2026-09-12T16:25:00Z,Wasserbaulabor 2,0
2026-09-12T16:25:00Z,Herzogstraße,0
2026-09-12T16:30:00Z,An der Kost,0
2026-09-12T16:30:00Z,Wasserstraße,0
2026-09-12T16:30:00Z,Königsallee,0
2026-09-12T16:30:00Z,Wasserbaulabor 2,0
2026-09-12T16:30:00Z,Herzogstraße,0
2026-09-12T16:35:00Z,An der Kost,0
2026-09-12T16:35:00Z,Wasserstraße,0
2026-09-12T16:35:00Z,Königsallee,0
2026-09-12T16:35:00Z,Wasserbaulabor 2,0
2026-09-12T16:35:00Z,Herzogstraße,0
2026-09-12T16:40:00Z,An der Kost,0
2026-09-12T16:40:00Z,Wasserstraße,0
2026-09-12T16:40:00Z,Königsallee,0
2026-09-12T16:40:00Z,Wasserbaulabor 2,0
2026-09-12T16:40:00Z,Herzogstraße,0
2026-09-12T16:45:00Z,An der Kost,0
2026-09-12T16:45:00Z,Wasserstraße,0
2026-09-12T16:45:00Z,Königsallee,0
2026-09-12T16:45:00Z,Wasserbaulabor 2,0
2026-09-12T16:45:00Z,Herzogstraße,0
2026-09-12T16:50:00Z,An der Kost,0
2026-09-12T16:50:00Z,Wasserstraße,0
2026-09-12T16:50:00Z,Königsallee,0
2026-09-12T16:50:00Z,Wasserbaulabor 2,0
2026-09-12T16:50:00Z,Herzogstraße,0
2026-09-12T16:55:00Z,An der Kost,0
2026-09-12T16:55:00Z,Wasserstraße,0
2026-09-12T16:55:00Z,Königsallee,0
2026-09-12T16:55:00Z,Wasserbaulabor 2,0
2026-09-12T16:55:00Z,Herzogstraße,0
2026-09-12T17:00:00Z,An der Kost,0
2026-09-12T17:00:00Z,Wasserstraße,0
2026-09-12T17:00:00Z,Königsallee,0
2026-09-12T17:00:00Z,Wasserbaulabor 2,0
2026-09-12T17:00:00Z,Herzogstraße,0
2026-09-12T17:05:00Z,An der Kost,0
2026-09-12T17:05:00Z,Wasserstraße,0
2026-09-12T17:05:00Z,Königsallee,0
2026-09-12T17:05:00Z,Wasserbaulabor 2,0
2026-09-12T17:05:00Z,Herzogstraße,0
2026-09-12T17:10:00Z,An der Kost,0
2026-09-12T17:10:00Z,Wasserstraße,0
2026-09-12T17:10:00Z,Königsallee,0
2026-09-12T17:10:00Z,Wasserbaulabor 2,0
2026-09-12T17:10:00Z,Herzogstraße,0
2026-09-12T17:15:00Z,An der Kost,0
2026-09-12T17:15:00Z,Wasserstraße,0
2026-09-12T17:15:00Z,Königsallee,0
2026-09-12T17:15:00Z,Wasserbaulabor 2,0
2026-09-12T17:15:00Z,Herzogstraße,0
2026-09-12T17:20:00Z,An der Kost,0
2026-09-12T17:20:00Z,Wasserstraße,0
2026-09-12T17:20:00Z,Königsallee,0
2026-09-12T17:20:00Z,Wasserbaulabor 2,0
2026-09-12T17:20:00Z,Herzogstraße,0
2026-09-12T17:25:00Z,An der Kost,0
2026-09-12T17:25:00Z,Wasserstraße,0
2026-09-12T17:25:00Z,Königsallee,0
2026-09-12T17:25:00Z,Wasserbaulabor 2,0
2026-09-12T17:25:00Z,Herzogstraße,0
2026-09-12T17:30:00Z,An der Kost,0
2026-09-12T17:30:00Z,Wasserstraße,0
2026-09-12T17:30:00Z,Königsallee,0
2026-09-12T17:30:00Z,Wasserbaulabor 2,0
2026-09-12T17:30:00Z,Herzogstraße,0
2026-09-12T17:35:00Z,An der Kost,0
2026-09-12T17:35:00Z,Wasserstraße,0
2026-09-12T17:35:00Z,Königsallee,0
2026-09-12T17:35:00Z,Wasserbaulabor 2,0
2026-09-12T17:35:00Z,Herzogstraße,0
2026-09-12T17:40:00Z,An der Kost,0
2026-09-12T17:40:00Z,Wasserstraße,0
2026-09-12T17:40:00Z,Königsallee,0
2026-09-12T17:40:00Z,Wasserbaulabor 2,0
2026-09-12T17:40:00Z,Herzogstraße,0
2026-09-12T17:45:00Z,An der Kost,0
2026-09-12T17:45:00Z,Wasserstraße,0
2026-09-12T17:45:00Z,Königsallee,0
2026-09-12T17:45:00Z,Wasserbaulabor 2,0
2026-09-12T17:45:00Z,Herzogstraße,0
2026-09-12T17:50:00Z,An der Kost,0
2026-09-12T17:50:00Z,Wasserstraße,0
2026-09-12T17:50:00Z,Königsallee,0
2026-09-12T17:50:00Z,Wasserbaulabor 2,0
2026-09-12T17:50:00Z,Herzogstraße,0
2026-09-12T17:55:00Z,An der Kost,0
2026-09-12T17:55:00Z,Wasserstraße,0
2026-09-12T17:55:00Z,Königsallee,0
2026-09-12T17:55:00Z,Wasserbaulabor 2,0
2026-09-12T17:55:00Z,Herzogstraße,0
2026-09-12T18:00:00Z,An der Kost,0
2026-09-12T18:00:00Z,Wasserstraße,0
2026-09-12T18:00:00Z,Königsallee,0
2026-09-12T18:00:00Z,Wasserbaulabor 2,0
2026-09-12T18:00:00Z,Herzogstraße,0
2026-09-12T18:05:00Z,An der Kost,0
2026-09-12T18:05:00Z,Wasserstraße,0
2026-09-12T18:05:00Z,Königsallee,0
2026-09-12T18:05:00Z,Wasserbaulabor 2,0
2026-09-12T18:05:00Z,Herzogstraße,0
2026-09-12T18:10:00Z,An der Kost,0
2026-09-12T18:10:00Z,Wasserstraße,0
2026-09-12T18:10:00Z,Königsallee,0
2026-09-12T18:10:00Z,Wasserbaulabor 2,0
2026-09-12T18:10:00Z,Herzogstraße,0
2026-09-12T18:15:00Z,An der Kost,0
2026-09-12T18:15:00Z,Wasserstraße,0
2026-09-12T18:15:00Z,Königsallee,0
2026-09-12T18:15:00Z,Wasserbaulabor 2,0
2026-09-12T18:15:00Z,Herzogstraße,0
2026-09-12T18:20:00Z,An der Kost,0
2026-09-12T18:20:00Z,Wasserstraße,0
2026-09-12T18:20:00Z,Königsallee,0
2026-09-12T18:20:00Z,Wasserbaulabor 2,0
2026-09-12T18:20:00Z,Herzogstraße,0
2026-09-12T18:25:00Z,An der Kost,0
2026-09-12T18:25:00Z,Wasserstraße,0
2026-09-12T18:25:00Z,Königsallee,0
2026-09-12T18:25:00Z,Wasserbaulabor 2,0
2026-09-12T18:25:00Z,Herzogstraße,0
2026-09-12T18:30:00Z,An der Kost,0
2026-09-12T18:30:00Z,Wasserstraße,0
2026-09-12T18:30:00Z,Königsallee,0
2026-09-12T18:30:00Z,Wasserbaulabor 2,0
2026-09-12T18:30:00Z,Herzogstraße,0
2026-09-12T18:35:00Z,An der Kost,0
2026-09-12T18:35:00Z,Wasserstraße,0
2026-09-12T18:35:00Z,Königsallee,0
2026-09-12T18:35:00Z,Wasserbaulabor 2,0
2026-09-12T18:35:00Z,Herzogstraße,0
2026-09-12T18:40:00Z,An der Kost,0
2026-09-12T18:40:00Z,Wasserstraße,0
2026-09-12T18:40:00Z,Königsallee,0
2026-09-12T18:40:00Z,Wasserbaulabor 2,0
2026-09-12T18:40:00Z,Herzogstraße,0
2026-09-12T18:45:00Z,An der Kost,0
2026-09-12T18:45:00Z,Wasserstraße,0
2026-09-12T18:45:00Z,Königsallee,0
2026-09-12T18:45:00Z,Wasserbaulabor 2,0
2026-09-12T18:45:00Z,Herzogstraße,0
2026-09-12T18:50:00Z,An der Kost,0
2026-09-12T18:50:00Z,Wasserstraße,0
2026-09-12T18:50:00Z,Königsallee,0
2026-09-12T18:50:00Z,Wasserbaulabor 2,0
2026-09-12T18:50:00Z,Herzogstraße,0
2026-09-12T18:55:00Z,An der Kost,0
2026-09-12T18:55:00Z,Wasserstraße,0
2026-09-12T18:55:00Z,Königsallee,0
2026-09-12T18:55:00Z,Wasserbaulabor 2,0
2026-09-12T18:55:00Z,Herzogstraße,0
2026-09-12T19:00:00Z,An der Kost,0
2026-09-12T19:00:00Z,Wasserstraße,0
2026-09-12T19:00:00Z,Königsallee,0
2026-09-12T19:00:00Z,Wasserbaulabor 2,0
2026-09-12T19:00:00Z,Herzogstraße,0
2026-09-12T19:05:00Z,An der Kost,0
2026-09-12T19:05:00Z,Wasserstraße,0
2026-09-12T19:05:00Z,Königsallee,0
2026-09-12T19:05:00Z,Wasserbaulabor 2,0
2026-09-12T19:05:00Z,Herzogstraße,0
2026-09-12T19:10:00Z,An der Kost,0
2026-09-12T19:10:00Z,Wasserstraße,0
2026-09-12T19:10:00Z,Königsallee,0
2026-09-12T19:10:00Z,Wasserbaulabor 2,0
2026-09-12T19:10:00Z,Herzogstraße,0
2026-09-12T19:15:00Z,An der Kost,0
2026-09-12T19:15:00Z,Wasserstraße,0
2026-09-12T19:15:00Z,Königsallee,0
2026-09-12T19:15:00Z,Wasserbaulabor 2,0
2026-09-12T19:15:00Z,Herzogstraße,0
2026-09-12T19:20:00Z,An der Kost,0
2026-09-12T19:20:00Z,Wasserstraße,0
2026-09-12T19:20:00Z,Königsallee,0
2026-09-12T19:20:00Z,Wasserbaulabor 2,0
2026-09-12T19:20:00Z,Herzogstraße,0
2026-09-12T19:25:00Z,An der Kost,0
2026-09-12T19:25:00Z,Wasserstraße,0
2026-09-12T19:25:00Z,Königsallee,0
2026-09-12T19:25:00Z,Wasserbaulabor 2,0
2026-09-12T19:25:00Z,Herzogstraße,0
2026-09-12T19:30:00Z,An der Kost,0
2026-09-12T19:30:00Z,Wasserstraße,0
2026-09-12T19:30:00Z,Königsallee,0
2026-09-12T19:30:00Z,Wasserbaulabor 2,0
2026-09-12T19:30:00Z,Herzogstraße,0
2026-09-12T19:35:00Z,An der Kost,0
2026-09-12T19:35:00Z,Wasserstraße,0
2026-09-12T19:35:00Z,Königsallee,0
2026-09-12T19:35:00Z,Wasserbaulabor 2,0
2026-09-12T19:35:00Z,Herzogstraße,0
2026-09-12T19:40:00Z,An der Kost,0
2026-09-12T19:40:00Z,Wasserstraße,0
2026-09-12T19:40:00Z,Königsallee,0
2026-09-12T19:40:00Z,Wasserbaulabor 2,0
2026-09-12T19:40:00Z,Herzogstraße,0
2026-09-12T19:45:00Z,An der Kost,0
2026-09-12T19:45:00Z,Wasserstraße,0
2026-09-12T19:45:00Z,Königsallee,0
2026-09-12T19:45:00Z,Wasserbaulabor 2,0
2026-09-12T19:45:00Z,Herzogstraße,0
2026-09-12T19:50:00Z,An der Kost,0
2026-09-12T19:50:00Z,Wasserstraße,0
2026-09-12T19:50:00Z,Königsallee,0
2026-09-12T19:50:00Z,Wasserbaulabor 2,0
2026-09-12T19:50:00Z,Herzogstraße,0
2026-09-12T19:55:00Z,An der Kost,0
2026-09-12T19:55:00Z,Wasserstraße,0
2026-09-12T19:55:00Z,Königsallee,0
2026-09-12T19:55:00Z,Wasserbaulabor 2,0
2026-09-12T19:55:00Z,Herzogstraße,0
2026-09-12T20:00:00Z,An der Kost,0
2026-09-12T20:00:00Z,Wasserstraße,0
2026-09-12T20:00:00Z,Königsallee,0
2026-09-12T20:00:00Z,Wasserbaulabor 2,0
2026-09-12T20:00:00Z,Herzogstraße,0
2026-09-12T20:05:00Z,An der Kost,0
2026-09-12T20:05:00Z,Wasserstraße,0
2026-09-12T20:05:00Z,Königsallee,0
2026-09-12T20:05:00Z,Wasserbaulabor 2,0
2026-09-12T20:05:00Z,Herzogstraße,0
2026-09-12T20:10:00Z,An der Kost,0
2026-09-12T20:10:00Z,Wasserstraße,0
2026-09-12T20:10:00Z,Königsallee,0
2026-09-12T20:10:00Z,Wasserbaulabor 2,0
2026-09-12T20:10:00Z,Herzogstraße,0
2026-09-12T20:15:00Z,An der Kost,0
2026-09-12T20:15:00Z,Wasserstraße,0
2026-09-12T20:15:00Z,Königsallee,0
2026-09-12T20:15:00Z,Wasserbaulabor 2,0
2026-09-12T20:15:00Z,Herzogstraße,0
2026-09-12T20:20:00Z,An der Kost,0
2026-09-12T20:20:00Z,Wasserstraße,0
2026-09-12T20:20:00Z,Königsallee,0
